,logFC,logCPM,LR,PValue,FDR,change,ENSEMBL
ENSG00000265688,3.6153575744479,0.793670117502557,148.985933564681,2.88812096039356e-34,1.84473770488158e-32,UP,ENSG00000265688
ENSG00000171658,6.5999319623404,1.88307484431208,148.66825794617,3.38887258276347e-34,2.13749869432948e-32,UP,ENSG00000171658
ENSG00000224189,6.95854778585518,2.16061695511769,148.210818119603,4.2662616160632e-34,2.6576481218582e-32,UP,ENSG00000224189
ENSG00000177602,3.49368796661779,-0.73434042173649,148.157666028337,4.38193755855701e-34,2.71917730693868e-32,UP,ENSG00000177602
ENSG00000270195,3.16158454467153,-1.70054322961244,147.598271079449,5.8069479270298e-34,3.56237998184765e-32,UP,ENSG00000270195
ENSG00000135454,4.92318698282787,2.35111513134958,147.251838949069,6.91318669898217e-34,4.17747089958076e-32,UP,ENSG00000135454
ENSG00000095596,-3.30499666649702,1.48359765139018,146.590424854903,9.64422240956949e-34,5.75873371283356e-32,DOWN,ENSG00000095596
ENSG00000134253,3.07543653315529,1.55058980581449,146.580678635765,9.69165239219912e-34,5.78134782938206e-32,UP,ENSG00000134253
ENSG00000125780,5.93916911209951,3.65240179433103,146.077719457507,1.2483907197533e-33,7.36708857135979e-32,UP,ENSG00000125780
ENSG00000119969,3.20065023487966,2.44085749556027,145.872789380407,1.38404859309183e-33,8.12010972831607e-32,UP,ENSG00000119969
ENSG00000112280,4.57662082608475,-1.16651049011222,145.113593831005,2.02827382325285e-33,1.15632636211987e-31,UP,ENSG00000112280
ENSG00000121454,3.27679779061022,-0.643778869458103,145.000860465706,2.14670730286603e-33,1.21810535962252e-31,UP,ENSG00000121454
ENSG00000197299,3.16582240133387,1.2332948529009,142.84511301994,6.35471874495064e-33,3.44430311330264e-31,UP,ENSG00000197299
ENSG00000204410,3.00705075111151,0.614856720231067,142.499570663338,7.56220928152368e-33,4.06237047087748e-31,UP,ENSG00000204410
ENSG00000126778,5.56961670653988,-0.279900574474212,141.54865274544,1.22059620007711e-32,6.42012373480557e-31,UP,ENSG00000126778
ENSG00000078900,4.11207560194429,1.16910008858347,141.29798393032,1.38478924698682e-32,7.23343108564237e-31,UP,ENSG00000078900
ENSG00000173894,3.47071394192543,1.90263882220907,141.137440837094,1.50137319290864e-32,7.82888462867741e-31,UP,ENSG00000173894
ENSG00000280157,3.70282964279551,-2.46154802096237,140.900367910362,1.69171983742808e-32,8.76853037929304e-31,UP,ENSG00000280157
ENSG00000169258,3.25886772520308,1.48686720114219,140.380880455281,2.19747919232077e-32,1.11980725682476e-30,UP,ENSG00000169258
ENSG00000269894,3.11875312761528,-2.74212555243386,140.357719539105,2.22325581334863e-32,1.13103698602046e-30,UP,ENSG00000269894
ENSG00000245812,3.31050333559396,-2.47009399675025,139.656681848962,3.16439087922852e-32,1.57537181483765e-30,UP,ENSG00000245812
ENSG00000168268,3.41372465032282,4.16932769179757,139.549285190324,3.34022522859408e-32,1.65338415406873e-30,UP,ENSG00000168268
ENSG00000245694,3.99413749677414,1.16924589115898,138.717247658276,5.07844734058635e-32,2.45944854073168e-30,UP,ENSG00000245694
ENSG00000111247,3.00831740443593,1.50368361942508,138.302418791327,6.25822499341825e-32,2.99247046167497e-30,UP,ENSG00000111247
ENSG00000169855,3.56016842224502,5.52553531317339,137.844959651312,7.87946158586737e-32,3.71483142950854e-30,UP,ENSG00000169855
ENSG00000135119,3.38863571272226,0.420584655220729,137.717426475433,8.40210682468478e-32,3.95199562683929e-30,UP,ENSG00000135119
ENSG00000243766,7.70486700033081,0.0112764455216779,137.639999586034,8.73618132299466e-32,4.10274950205979e-30,UP,ENSG00000243766
ENSG00000035499,4.014041248071,1.99492865335342,137.020072229833,1.19372312604143e-31,5.53726414478482e-30,UP,ENSG00000035499
ENSG00000132692,5.12253313985678,1.09251365827606,136.657915510082,1.43255574885261e-31,6.594553435053e-30,UP,ENSG00000132692
ENSG00000182379,6.35721942467883,2.06969480062772,136.491794707095,1.55755932168228e-31,7.1319945685025e-30,UP,ENSG00000182379
ENSG00000179772,3.57653215126877,0.748271129081168,136.178456655029,1.82379949726235e-31,8.28835341776148e-30,UP,ENSG00000179772
ENSG00000160284,3.58344337339435,1.90279301467252,135.384091159961,2.72096963861939e-31,1.21197357511642e-29,UP,ENSG00000160284
ENSG00000149926,4.53237568714368,-2.25580360732365,135.035749504478,3.24277321968877e-31,1.42861519674096e-29,UP,ENSG00000149926
ENSG00000130829,5.80792181126028,4.21176730777392,134.596242745884,4.04624370401942e-31,1.77354484904874e-29,UP,ENSG00000130829
ENSG00000232850,4.07986911354495,-2.6769208976558,134.172120191406,5.00984819860911e-31,2.17854563506447e-29,UP,ENSG00000232850
ENSG00000176956,4.89077246116955,-1.22926966189153,133.503383450757,7.01630194537621e-31,3.01421926187441e-29,UP,ENSG00000176956
ENSG00000116675,3.31000707287981,1.76053545920146,133.239418658039,8.01403164467957e-31,3.41856661582072e-29,UP,ENSG00000116675
ENSG00000184489,3.1666840911214,4.18265113295646,132.949861659059,9.27242074488917e-31,3.93593112994285e-29,UP,ENSG00000184489
ENSG00000176933,3.23262184779947,-1.13262665400122,132.81623294434,9.91803035283441e-31,4.18355523000173e-29,UP,ENSG00000176933
ENSG00000128709,5.17042857250786,0.368423510840649,132.766989864099,1.01671162018852e-30,4.27966962296196e-29,UP,ENSG00000128709
ENSG00000189057,3.23444503826997,2.36322901333251,132.683239740724,1.06052015176242e-30,4.45168236917456e-29,UP,ENSG00000189057
ENSG00000178752,3.42067898242141,0.0774280456404854,131.490708865247,1.93377345558259e-30,7.90338437711348e-29,UP,ENSG00000178752
ENSG00000225518,3.06127822537939,-0.843700961141853,129.667140472397,4.8459200129103e-30,1.89844565894377e-28,UP,ENSG00000225518
ENSG00000139800,7.48716696791758,0.600952311753642,129.062461715628,6.57174104018855e-30,2.5303085425775e-28,UP,ENSG00000139800
ENSG00000196421,5.6868223534151,1.96056516310098,129.044382476967,6.63187397487298e-30,2.55021483148199e-28,UP,ENSG00000196421
ENSG00000105173,4.69613046958317,2.42118149818548,128.995297203756,6.79792511064857e-30,2.61074853392324e-28,UP,ENSG00000105173
ENSG00000263513,3.85926307100517,-2.21535901549547,128.873797922705,7.2270519568692e-30,2.76852386806272e-28,UP,ENSG00000263513
ENSG00000244306,4.58684752677502,-1.9659644869011,128.292348295167,9.68698404755946e-30,3.64848250976822e-28,UP,ENSG00000244306
ENSG00000175879,3.65071676418487,-0.527304453038659,128.268553269946,9.80381896148906e-30,3.68789428695616e-28,UP,ENSG00000175879
ENSG00000198758,5.59408695167666,3.60499315830346,126.70248370263,2.15819263354363e-29,7.91180339501741e-28,UP,ENSG00000198758
ENSG00000251350,6.93865278498716,-1.17890817315531,126.36293941451,2.56091491342915e-29,9.303580857868e-28,UP,ENSG00000251350
ENSG00000275966,4.11411740857781,-2.27947494203688,126.325671213117,2.60946161622065e-29,9.45722673708535e-28,UP,ENSG00000275966
ENSG00000181544,3.01466259018593,-1.53226032556661,125.737434457935,3.50980453663544e-29,1.25251360951035e-27,UP,ENSG00000181544
ENSG00000118557,3.41482167861364,-0.475765784949727,125.518789763011,3.91862007282837e-29,1.38613737406575e-27,UP,ENSG00000118557
ENSG00000270412,4.36912533581494,-3.51305909208922,125.16355433616,4.68681196110562e-29,1.65111171755013e-27,UP,ENSG00000270412
ENSG00000164932,4.68978499339923,2.43445701532268,125.146697744086,4.72679414548982e-29,1.664227731504e-27,UP,ENSG00000164932
ENSG00000225210,4.37855977568403,-2.03933584505665,125.043507039693,4.97909754294438e-29,1.74594580972533e-27,UP,ENSG00000225210
ENSG00000268089,5.10407781076314,-1.77445943497814,124.870970564579,5.43139847037344e-29,1.89685006163942e-27,UP,ENSG00000268089
ENSG00000264548,3.11308557795531,-2.95761882331216,124.601619700029,6.22102761217147e-29,2.1527317975116e-27,UP,ENSG00000264548
ENSG00000130032,3.04540324389359,-2.11518856610378,124.133702224959,7.87541535596628e-29,2.69591468054153e-27,UP,ENSG00000130032
ENSG00000214776,3.10050863994955,-1.85267775780244,123.716326140018,9.71908827807343e-29,3.28980532604424e-27,UP,ENSG00000214776
ENSG00000182459,5.27912843471988,-2.40071872008508,123.512535252842,1.07703687869064e-28,3.62738344756346e-27,UP,ENSG00000182459
ENSG00000147485,3.59606651731136,-1.10169397218241,123.420073454563,1.12841404477101e-28,3.78356478603708e-27,UP,ENSG00000147485
ENSG00000228651,6.48908486541914,0.939171413853168,123.160630700562,1.28604326874901e-28,4.26715223478278e-27,UP,ENSG00000228651
ENSG00000160211,3.37653279588323,4.95030757435421,123.032017818528,1.37216660961875e-28,4.53797779565986e-27,UP,ENSG00000160211
ENSG00000137825,3.25324962563367,2.50029139122588,122.928546217511,1.4456237117578e-28,4.75233081939162e-27,UP,ENSG00000137825
ENSG00000159217,7.61591421014582,3.36078031323335,122.805466672459,1.53813964062727e-28,5.04549840467801e-27,UP,ENSG00000159217
ENSG00000183150,3.13776676952257,-1.46406826350448,122.742806623731,1.58749114220927e-28,5.19611278192393e-27,UP,ENSG00000183150
ENSG00000166578,3.35570063441991,-0.0658819012762539,122.478862333103,1.81336908177288e-28,5.89715424829451e-27,UP,ENSG00000166578
ENSG00000189366,4.00594074870272,2.06528208342753,121.770387684925,2.59160862185071e-28,8.30743096547461e-27,UP,ENSG00000189366
ENSG00000114646,3.25772408735487,0.0464628038848604,121.764849245379,2.59885347077203e-28,8.32624198835057e-27,UP,ENSG00000114646
ENSG00000221926,3.6246731908868,3.50447530129455,120.184500176707,5.76423794050699e-28,1.78712057686e-26,UP,ENSG00000221926
ENSG00000189120,3.79664557110568,-0.0322096415590882,119.524205280847,8.04081806007198e-28,2.45642930715977e-26,UP,ENSG00000189120
ENSG00000092853,3.5871723465344,0.501337948695789,119.431786080784,8.42430491729782e-28,2.57098565003789e-26,UP,ENSG00000092853
ENSG00000100625,4.11326831145176,-0.0908400339572363,118.867162044732,1.11983247089146e-27,3.380061202559e-26,UP,ENSG00000100625
ENSG00000186193,3.65459848674565,1.22392974929304,118.615642845115,1.27122457549185e-27,3.81607107306953e-26,UP,ENSG00000186193
ENSG00000164176,3.559291393276,2.24762544301881,118.484837152824,1.35788218104905e-27,4.06410575790673e-26,UP,ENSG00000164176
ENSG00000167619,4.6654821827932,-0.404652211355494,117.949203639933,1.77885819166751e-27,5.25645209074668e-26,UP,ENSG00000167619
ENSG00000102287,3.49191945345103,3.68023313532056,117.205282403251,2.58841108556069e-27,7.51645750088311e-26,UP,ENSG00000102287
ENSG00000008735,3.86031678773959,2.76836766208388,116.654660933502,3.41668501714502e-27,9.80400584995578e-26,UP,ENSG00000008735
ENSG00000128578,3.43934299894196,0.721332363409878,116.444145479432,3.79929969923392e-27,1.08350796891684e-25,UP,ENSG00000128578
ENSG00000085831,3.98975276836045,3.07308255045185,115.614773143962,5.77199519760727e-27,1.61189494696615e-25,UP,ENSG00000085831
ENSG00000141576,3.22003787970095,3.53377965449169,115.455313157179,6.25528331028248e-27,1.73803204810458e-25,UP,ENSG00000141576
ENSG00000228109,3.074815412298,-0.529772544619145,115.449786596795,6.27273995184962e-27,1.74208215889568e-25,UP,ENSG00000228109
ENSG00000214290,3.57398618021675,1.03871226775122,115.026714167185,7.76444169816547e-27,2.14161217254279e-25,UP,ENSG00000214290
ENSG00000251026,7.55360608868628,-1.37537335409304,114.331571053424,1.10243476251264e-26,2.99973341947209e-25,UP,ENSG00000251026
ENSG00000253508,6.70761373950558,-2.30621754040736,114.124925469125,1.22352163963075e-26,3.32025019910206e-25,UP,ENSG00000253508
ENSG00000278677,3.03496924127081,-2.59781358311802,114.103044978581,1.2370973587163e-26,3.35558497910454e-25,UP,ENSG00000278677
ENSG00000253293,6.38967186797815,0.867761956467676,114.010972492984,1.29589409472647e-26,3.50406982574048e-25,UP,ENSG00000253293
ENSG00000151012,4.90183820895535,2.41970427112659,113.254806422721,1.89753375151801e-26,5.04962699348093e-25,UP,ENSG00000151012
ENSG00000100473,5.04060625671666,1.89369615717252,112.996562243375,2.16149296428188e-26,5.72937714388617e-25,UP,ENSG00000100473
ENSG00000262172,3.75140690377505,-3.12969537862777,112.967783648335,2.19309473183544e-26,5.80805228280481e-25,UP,ENSG00000262172
ENSG00000176092,3.06821367615064,1.16113925849221,112.774023644445,2.4182337485731e-26,6.36527950320669e-25,UP,ENSG00000176092
ENSG00000135324,4.6869585362661,1.41280567248369,112.535944148599,2.72676483413285e-26,7.14011044532589e-25,UP,ENSG00000135324
ENSG00000272662,3.04692352031749,-3.54515286581675,112.509823611033,2.7629258908353e-26,7.23166859735378e-25,UP,ENSG00000272662
ENSG00000128652,4.02306503858515,-3.35083403805616,112.470616856197,2.81810563731334e-26,7.3729054407357e-25,UP,ENSG00000128652
ENSG00000232021,4.34750137486617,-2.98880120672771,112.286209630853,3.09279432593195e-26,8.06018712567738e-25,UP,ENSG00000232021
ENSG00000053108,5.15713070366028,0.824855931599161,111.893327890934,3.77061620594646e-26,9.72195366859718e-25,UP,ENSG00000053108
ENSG00000169213,4.31087104030134,3.14688212342917,111.596036632962,4.38062533670257e-26,1.11992927035699e-24,UP,ENSG00000169213
ENSG00000204832,6.37987517100379,1.38251607773416,110.92697191173,6.13910402933623e-26,1.548549309952e-24,UP,ENSG00000204832
ENSG00000206195,3.84398949107444,0.154955598180691,110.919936482717,6.16092967754447e-26,1.55275964306379e-24,UP,ENSG00000206195
ENSG00000265415,3.49868674339299,-1.17752171274624,110.656271875902,7.03733375188586e-26,1.7611677450727e-24,UP,ENSG00000265415
ENSG00000233539,4.97828266413717,-0.592959557549912,110.255330237065,8.61481732806078e-26,2.14089182637527e-24,UP,ENSG00000233539
ENSG00000101342,3.06523650266362,0.970136761061678,109.819712846348,1.07320793258562e-25,2.63458609684412e-24,UP,ENSG00000101342
ENSG00000231196,9.24749202256523,0.817996175772492,109.560278388987,1.223274647456e-25,2.98120213035126e-24,UP,ENSG00000231196
ENSG00000146054,3.17297732696845,-0.251226613440193,109.28322912058,1.40677500893892e-25,3.39286310768331e-24,UP,ENSG00000146054
ENSG00000129195,3.98762947424374,0.329540449765982,108.499396839193,2.08913875537871e-25,4.93431569837357e-24,UP,ENSG00000129195
ENSG00000128298,3.64190694838203,3.15031426756243,108.432998722283,2.16030980206587e-25,5.10042229927245e-24,UP,ENSG00000128298
ENSG00000249413,5.5407902808557,-2.19194726924266,108.095070265828,2.5618994418143e-25,5.98548371712874e-24,UP,ENSG00000249413
ENSG00000206557,9.0052356538576,2.47489457436862,108.066768550334,2.59874444123633e-25,6.0692221529538e-24,UP,ENSG00000206557
ENSG00000182010,3.55305796360509,0.303302813546914,108.019263521243,2.66178482803074e-25,6.2044717024248e-24,UP,ENSG00000182010
ENSG00000275485,3.30753026143233,-3.82925994730535,107.963392822757,2.73788666722959e-25,6.37449148296318e-24,UP,ENSG00000275485
ENSG00000198759,4.6889604873931,-1.82691177291587,107.795720041227,2.97959108763583e-25,6.90799178646669e-24,UP,ENSG00000198759
ENSG00000262904,3.6611670938072,-3.50479740588903,107.669903751726,3.17487345694174e-25,7.32704104019427e-24,UP,ENSG00000262904
ENSG00000272417,3.21009327575976,-3.29526512837317,107.656788769215,3.19595226481199e-25,7.3728741645289e-24,UP,ENSG00000272417
ENSG00000188610,3.05459001677878,-1.48029644664508,107.500003180778,3.45904878107077e-25,7.9646342850936e-24,UP,ENSG00000188610
ENSG00000281398,3.1628908160185,-0.821269433496386,107.266561515638,3.89145085801238e-25,8.91613937497927e-24,UP,ENSG00000281398
ENSG00000236947,3.00906775827825,-1.31360301307552,107.097696508519,4.23756263585354e-25,9.67982208147693e-24,UP,ENSG00000236947
ENSG00000138795,3.55885912130778,2.22493020705821,106.430669796905,5.93323442648397e-25,1.34064058270139e-23,UP,ENSG00000138795
ENSG00000170577,6.96602389059298,-0.183500448113204,106.426929911501,5.94444218065561e-25,1.34267146610716e-23,UP,ENSG00000170577
ENSG00000205740,3.13970600432612,-2.80568204045734,106.26107671677,6.46335846467241e-25,1.45498930707519e-23,UP,ENSG00000205740
ENSG00000175874,3.90700056010116,-2.24286339207744,106.087436575212,7.05525076190319e-25,1.58351765523562e-23,UP,ENSG00000175874
ENSG00000224854,4.41714524115129,-3.90669131251276,105.172402011116,1.11958411320394e-24,2.46438878600726e-23,UP,ENSG00000224854
ENSG00000265683,3.02578835600131,-2.97951968859615,104.939291217301,1.25935787289465e-24,2.76200286496199e-23,UP,ENSG00000265683
ENSG00000128250,-3.10973748769671,-4.593424429711,104.872642460272,1.30243842399696e-24,2.85028565089466e-23,DOWN,ENSG00000128250
ENSG00000143061,3.30600298817152,3.44378661867579,103.846981200967,2.18560568376361e-24,4.68638484932623e-23,UP,ENSG00000143061
ENSG00000250696,3.19567459265096,1.07166728225348,103.819108962882,2.21656978206624e-24,4.74604860097779e-23,UP,ENSG00000250696
ENSG00000260518,6.63672366767988,1.27765477165392,103.767589864701,2.27496352886829e-24,4.8676333192142e-23,UP,ENSG00000260518
ENSG00000143512,7.09927341041655,1.68770850065015,103.491125150765,2.61563188455157e-24,5.55332893761865e-23,UP,ENSG00000143512
ENSG00000107807,3.50163542544134,1.22025144570693,103.486324032828,2.62197810295789e-24,5.56484952602515e-23,UP,ENSG00000107807
ENSG00000196196,3.46791599635607,2.44590912675767,103.2989688474,2.88203294859071e-24,6.09753091970462e-23,UP,ENSG00000196196
ENSG00000271781,3.24737472631517,-0.569536125365494,103.130793025895,3.13736556916531e-24,6.6146032954922e-23,UP,ENSG00000271781
ENSG00000100167,3.90312903677286,0.146877509260467,103.121029688528,3.15286507244322e-24,6.64496524397023e-23,UP,ENSG00000100167
ENSG00000105697,-3.19175087466504,6.01495987407452,102.772736898501,3.75886941253323e-24,7.87007590949498e-23,DOWN,ENSG00000105697
ENSG00000103253,3.49315886726253,0.734729817397443,102.745521096826,3.81086458974055e-24,7.97342017655574e-23,UP,ENSG00000103253
ENSG00000272405,4.19745624995416,3.06718493596008,102.579241106068,4.14453610361766e-24,8.65061076037352e-23,UP,ENSG00000272405
ENSG00000156535,3.18421942446428,3.2016251198402,101.853703521218,5.97773914273583e-24,1.22242124707941e-22,UP,ENSG00000156535
ENSG00000229953,3.78178351067617,0.246909042453157,101.653522235895,6.61340254919187e-24,1.34690738517009e-22,UP,ENSG00000229953
ENSG00000133454,7.78325133014828,1.30975802025306,101.641958299615,6.65212306736231e-24,1.35433732783107e-22,UP,ENSG00000133454
ENSG00000280924,3.32772753562408,-3.18567862391747,101.595142459633,6.81121151968913e-24,1.38532805111956e-22,UP,ENSG00000280924
ENSG00000254654,3.76295101149438,-3.54233349913368,101.579265547797,6.86602365145211e-24,1.395068991028e-22,UP,ENSG00000254654
ENSG00000279199,3.26994934346351,-3.33872171988189,101.563091552387,6.92231506574808e-24,1.40556224805965e-22,UP,ENSG00000279199
ENSG00000112183,3.22335901760959,2.02636361972381,101.364506392079,7.65227538604548e-24,1.54858090850157e-22,UP,ENSG00000112183
ENSG00000125046,4.5133461447165,1.83323911966083,101.213369644207,8.25899928503556e-24,1.66690139724134e-22,UP,ENSG00000125046
ENSG00000128408,3.66771351663926,-0.118622885817994,101.209678682124,8.2744032139377e-24,1.66945330755391e-22,UP,ENSG00000128408
ENSG00000133710,3.83317370185402,0.200526275492239,101.053863195461,8.95158283510146e-24,1.79649416897683e-22,UP,ENSG00000133710
